# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f          
       5.412608201611e+13       2.580110380845e-25       8.563802111894e-09       6.320589613405e+21       1.321021285723e+04       2.440637187317e-10       7.150170645607e+17       4.944112801794e-09       2.363328528866e+43       4.322594060211e+32       2.593556436127e+33       1.631656776940e+43       3.994985306108e+43       5.377135496197e-06       1.629051835873e+00 
       5.374983318382e+13       2.616358351585e-25       8.623828762211e-09       6.233021888890e+21       1.321021285723e+04       2.457721647628e-10       7.100467373989e+17       4.978721591406e-09       2.298297345004e+43       4.233075755270e+32       2.539845453162e+33       1.586758841437e+43       3.885056186738e+43       5.438239308654e-06       1.610747882662e+00 
       5.337619978533e+13       2.653115570066e-25       8.683855412528e-09       6.146667359162e+21       1.321021285723e+04       2.474925699162e-10       7.051109606742e+17       5.013572642545e-09       2.235055609720e+43       4.145411320205e+32       2.487246792123e+33       1.543096352409e+43       3.778151962419e+43       5.499343121111e-06       1.592850683966e+00 
       5.300516363985e+13       2.690389190709e-25       8.743882062845e-09       6.061509216186e+21       1.321021285723e+04       2.492250179056e-10       7.002094942147e+17       5.048667651043e-09       2.173554083156e+43       4.059562362496e+32       2.435737417497e+33       1.500635314350e+43       3.674189397791e+43       5.560446933568e-06       1.575346830296e+00 
       5.263670669300e+13       2.728186468449e-25       8.805727702565e-09       5.977530884787e+21       1.321021285723e+04       2.509695930309e-10       6.953420995180e+17       5.084008324599e-09       2.113744880378e+43       3.975491284705e+32       2.385294770823e+33       1.459342667202e+43       3.573087547858e+43       5.621550746025e-06       1.558223495184e+00 
       5.227081101588e+13       2.766514760144e-25       8.867573342286e-09       5.894716019432e+21       1.321021285723e+04       2.527263801821e-10       6.905085397399e+17       5.119596382871e-09       2.055581434089e+43       3.893161268015e+32       2.335896760809e+33       1.419186260613e+43       3.474767694974e+43       5.682654558482e-06       1.541468403839e+00 
       5.190745880425e+13       2.805381526009e-25       8.929418982007e-09       5.813048501042e+21       1.321021285723e+04       2.544954648434e-10       6.857085796821e+17       5.155433557550e-09       1.999018458374e+43       3.812536256108e+32       2.287521753665e+33       1.380134828906e+43       3.379153287547e+43       5.743758370939e-06       1.525069803798e+00 
       5.154663237761e+13       2.844794331067e-25       8.991264621727e-09       5.732512433860e+21       1.321021285723e+04       2.562769330973e-10       6.809419857816e+17       5.191521592452e-09       1.944011913444e+43       3.733580939365e+32       2.240148563619e+33       1.342157966732e+43       3.286169880436e+43       5.804862183396e-06       1.509016437443e+00 
       5.118831417836e+13       2.884760846624e-25       9.054929250851e-09       5.653092142354e+21       1.321021285723e+04       2.580708716290e-10       6.762085260989e+17       5.227862243599e-09       1.890518971337e+43       3.656260739411e+32       2.193756443647e+33       1.305226105401e+43       3.195745076995e+43       5.865965995853e-06       1.493297516220e+00 
       5.083248677097e+13       2.925288851757e-25       9.118593879975e-09       5.574772168165e+21       1.321021285723e+04       2.598773677304e-10       6.715079703068e+17       5.264457279303e-09       1.838497982585e+43       3.580541793968e+32       2.148325076381e+33       1.269310489860e+43       3.107808472695e+43       5.927069808310e-06       1.477902696465e+00 
       5.047913284108e+13       2.966386234835e-25       9.182258509099e-09       5.497537267101e+21       1.321021285723e+04       2.616965093045e-10       6.668400896790e+17       5.301308480258e-09       1.787908443773e+43       3.506390942025e+32       2.103834565215e+33       1.234383156298e+43       3.022291600317e+43       5.988173620767e-06       1.462822056706e+00 
       5.012823519471e+13       3.008060995048e-25       9.245923138224e-09       5.421372406168e+21       1.321021285723e+04       2.635283848696e-10       6.622046570794e+17       5.338417639619e-09       1.738710966015e+43       3.433775709315e+32       2.060265425589e+33       1.200416910381e+43       2.939127876637e+43       6.049277433224e-06       1.448046076335e+00 
       4.977977675741e+13       3.050321243967e-25       9.311406756751e-09       5.346262760646e+21       1.321021285723e+04       2.653730835637e-10       6.576014469508e+17       5.375786563095e-09       1.690867244276e+43       3.362664294094e+32       2.017598576456e+33       1.167385306076e+43       2.858252550587e+43       6.110381245681e-06       1.433565615572e+00 
       4.943374057340e+13       3.093175207123e-25       9.376890375279e-09       5.272193711199e+21       1.321021285723e+04       2.672306951487e-10       6.530302353037e+17       5.413417069036e-09       1.644340027553e+43       3.293025553212e+32       1.975815331927e+33       1.135262625056e+43       2.779602652840e+43       6.171485058139e-06       1.419371896607e+00 
       4.909010980477e+13       3.136631225607e-25       9.442373993807e-09       5.199150841034e+21       1.321021285723e+04       2.691013100147e-10       6.484907997057e+17       5.451310988519e-09       1.599093089873e+43       3.224828988477e+32       1.934897393086e+33       1.104023856684e+43       2.703116946783e+43       6.232588870596e-06       1.405456485856e+00 
       4.874886773065e+13       3.180697757695e-25       9.507857612334e-09       5.127119933096e+21       1.321021285723e+04       2.709850191848e-10       6.439829192708e+17       5.489470165438e-09       1.555091202083e+43       3.158044733292e+32       1.894826839975e+33       1.073644678531e+43       2.628735880835e+43       6.293692683053e-06       1.391811277256e+00 
       4.840999774643e+13       3.225383380493e-25       9.575160220265e-09       5.056086967294e+21       1.321021285723e+04       2.728819143191e-10       6.395063746483e+17       5.527896456595e-09       1.512300104422e+43       3.092643539584e+32       1.855586123750e+33       1.044101437446e+43       2.556401542084e+43       6.354796495510e-06       1.378428476513e+00 
       4.807348336289e+13       3.270696791605e-25       9.642462828197e-09       4.986038117779e+21       1.321021285723e+04       2.747920877193e-10       6.350609480122e+17       5.566591731790e-09       1.470686479848e+43       3.028596764986e+32       1.817158058992e+33       1.015371131134e+43       2.486057611194e+43       6.415900307967e-06       1.365300586261e+00 
       4.773930820545e+13       3.316646810829e-25       9.709765436128e-09       4.916959750249e+21       1.321021285723e+04       2.767156323334e-10       6.306464230508e+17       5.605557873912e-09       1.430217928097e+43       2.965876360299e+32       1.779525816180e+33       9.874313902520e+42       2.417649318557e+43       6.477004120425e-06       1.352420392052e+00 
       4.740745601335e+13       3.363242381874e-25       9.777068044059e-09       4.848838419298e+21       1.321021285723e+04       2.786526417597e-10       6.262625849561e+17       5.644796779029e-09       1.390862940456e+43       2.904454857206e+32       1.742672914324e+33       9.602604609859e+42       2.351123401646e+43       6.538107932882e-06       1.339780949136e+00 
       4.707791063888e+13       3.410492574096e-25       9.846189641394e-09       4.781660865796e+21       1.321021285723e+04       2.806032102520e-10       6.219092204132e+17       5.684310356481e-09       1.352590875230e+43       2.844305356241e+32       1.706583213744e+33       9.338371881185e+42       2.286428063548e+43       6.599211745339e-06       1.327375569977e+00 
       4.675065604656e+13       3.458406584269e-25       9.915311238728e-09       4.715414014310e+21       1.321021285723e+04       2.825674327238e-10       6.175861175901e+17       5.724100528975e-09       1.315371933885e+43       2.785401515010e+32       1.671240909006e+33       9.081409985555e+42       2.223512932635e+43       6.660315557797e-06       1.315197812455e+00 
       4.642567631237e+13       3.506993738371e-25       9.984432836063e-09       4.650084970560e+21       1.321021285723e+04       2.845454047529e-10       6.132930661272e+17       5.764169232677e-09       1.279177137844e+43       2.727717536655e+32       1.636630521993e+33       8.831518853078e+42       2.162329023343e+43       6.721419370254e-06       1.303241468706e+00 
       4.610295562301e+13       3.556263493401e-25       1.005355443340e-08       4.585661018907e+21       1.321021285723e+04       2.865372225861e-10       6.090298571273e+17       5.804518417305e-09       1.243978305931e+43       2.671228158555e+32       1.602736895133e+33       8.588503919141e+42       2.102828698032e+43       6.782523182711e-06       1.291500554574e+00 
       4.578247827508e+13       3.606225439219e-25       1.012449502014e-08       4.522129619879e+21       1.321021285723e+04       2.885429831442e-10       6.047962831453e+17       5.845150046225e-09       1.209748032423e+43       2.615908641262e+32       1.569545184757e+33       8.352175972924e+42       2.044965629898e+43       6.843626995169e-06       1.279969299623e+00 
       4.546422867436e+13       3.656889300414e-25       1.019543560687e-08       4.459478407730e+21       1.321021285723e+04       2.905627840262e-10       6.005921381780e+17       5.886066096548e-09       1.176459665714e+43       2.561734757666e+32       1.537040854600e+33       8.122351010078e+42       1.988694766901e+43       6.904730807626e-06       1.268642137680e+00 
       4.514819133502e+13       3.708264938194e-25       1.026637619361e-08       4.397695188034e+21       1.321021285723e+04       2.925967235144e-10       5.964172176544e+17       5.927268559223e-09       1.144087287565e+43       2.508682782389e+32       1.505209669433e+33       7.898850089459e+42       1.933972296686e+43       6.965834620084e-06       1.257513697876e+00 
       4.483435087886e+13       3.760362352310e-25       1.033731678035e-08       4.336767935313e+21       1.321021285723e+04       2.946449005790e-10       5.922713184255e+17       5.968759439137e-09       1.112605692923e+43       2.456729481388e+32       1.474037688833e+33       7.681499193809e+42       1.880755612476e+43       7.026938432541e-06       1.246578796156e+00 
       4.452269203462e+13       3.813191682997e-25       1.041007635649e-08       4.276684790690e+21       1.321021285723e+04       2.967074148831e-10       5.881542387542e+17       6.010540755210e-09       1.081990370297e+43       2.405852101784e+32       1.443511261070e+33       7.470129094263e+42       1.829003279892e+43       7.088042244999e-06       1.235832427224e+00 
       4.421319963716e+13       3.866763212951e-25       1.048283593263e-08       4.217434059588e+21       1.321021285723e+04       2.987843667873e-10       5.840657783060e+17       6.052614540495e-09       1.052217482673e+43       2.356028361897e+32       1.413617017138e+33       7.264575218589e+42       1.778675004697e+43       7.149146057456e-06       1.225269756906e+00 
       4.390585862677e+13       3.921087369329e-25       1.055741449818e-08       4.159004209451e+21       1.321021285723e+04       3.008758573548e-10       5.800057381391e+17       6.094982842277e-09       1.023263848956e+43       2.307236441487e+32       1.384341864892e+33       7.064677523052e+42       1.729731601423e+43       7.210249869914e-06       1.214886114899e+00 
       4.360065404844e+13       3.976174725780e-25       1.063017407432e-08       4.101383867498e+21       1.321021285723e+04       3.029819883562e-10       5.759739206942e+17       6.137647722172e-09       9.951069259183e+42       2.259454972197e+32       1.355672983318e+33       6.870280367805e+42       1.682134962857e+43       7.271353682371e-06       1.204676987883e+00 
